event_id,datetime,crest_date,listed_crest_stage_ft,stage_ft,h0_stage_ft,rise_so_far_ft,remaining_rise_ft,percent_total_rise_complete,r1_ft_per_hr,r3_ft_per_hr,r6_ft_per_hr,momentum_r1_minus_r3,elapsed_hr_since_rise_start,rapid_rise_start_datetime_utc,observed_peak_datetime_utc,observed_peak_stage_ft
20120831_2454,2012-08-29 16:00:00+00:00,2012-08-31,24.54,7.16,7.16,0.0,17.38,0.0,0.47750000000000004,0.2708333333333333,0.16583333333333336,0.20666666666666672,0.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 17:00:00+00:00,2012-08-31,24.54,8.030000000000001,7.16,0.870000000000001,16.509999999999998,0.05005753739930961,0.870000000000001,0.5158333333333337,0.30375000000000013,0.3541666666666673,1.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 18:00:00+00:00,2012-08-31,24.54,9.1325,7.16,1.9725000000000001,15.407499999999999,0.11349252013808978,1.1024999999999991,0.8166666666666668,0.47833333333333333,0.2858333333333324,2.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 19:00:00+00:00,2012-08-31,24.54,10.29,7.16,3.129999999999999,14.25,0.18009205983889523,1.1574999999999989,1.043333333333333,0.6570833333333331,0.11416666666666586,3.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 20:00:00+00:00,2012-08-31,24.54,11.567499999999999,7.16,4.407499999999999,12.9725,0.2535960874568469,1.2774999999999999,1.179166666666666,0.8474999999999998,0.09833333333333383,4.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 21:00:00+00:00,2012-08-31,24.54,12.7575,7.16,5.5975,11.782499999999999,0.3220655926352129,1.1900000000000013,1.2083333333333333,1.0125,-0.01833333333333198,5.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 22:00:00+00:00,2012-08-31,24.54,13.5975,7.16,6.4375,10.942499999999999,0.3703970080552359,0.8399999999999999,1.1025000000000003,1.0729166666666667,-0.2625000000000004,6.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-29 23:00:00+00:00,2012-08-31,24.54,14.3,7.16,7.140000000000001,10.239999999999998,0.4108170310701957,0.7025000000000006,0.9108333333333339,1.045,-0.20833333333333337,7.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 00:00:00+00:00,2012-08-31,24.54,14.95,7.16,7.789999999999999,9.59,0.44821634062140386,0.6499999999999986,0.730833333333333,0.9695833333333331,-0.08083333333333442,8.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 01:00:00+00:00,2012-08-31,24.54,15.7175,7.16,8.5575,8.8225,0.49237629459148446,0.7675000000000001,0.7066666666666664,0.9045833333333334,0.06083333333333363,9.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 02:00:00+00:00,2012-08-31,24.54,16.655,7.16,9.495000000000001,7.884999999999998,0.5463176064441888,0.9375000000000018,0.7850000000000001,0.847916666666667,0.15250000000000163,10.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 03:00:00+00:00,2012-08-31,24.54,17.4425,7.16,10.282499999999999,7.0975,0.5916283084004602,0.7874999999999979,0.8308333333333332,0.7808333333333332,-0.04333333333333533,11.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 04:00:00+00:00,2012-08-31,24.54,18.0875,7.16,10.927499999999998,6.452500000000001,0.6287399309551208,0.6449999999999996,0.7899999999999997,0.7483333333333331,-0.14500000000000013,12.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 05:00:00+00:00,2012-08-31,24.54,18.6675,7.16,11.5075,5.872499999999999,0.6621116225546606,0.5800000000000018,0.6708333333333331,0.7279166666666667,-0.09083333333333121,13.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 06:00:00+00:00,2012-08-31,24.54,19.1675,7.16,12.0075,5.372499999999999,0.6908803222094362,0.5,0.5750000000000005,0.7029166666666669,-0.07500000000000051,14.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 07:00:00+00:00,2012-08-31,24.54,19.6375,7.16,12.4775,4.9025,0.7179228998849252,0.46999999999999886,0.5166666666666669,0.6533333333333333,-0.04666666666666808,15.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 08:00:00+00:00,2012-08-31,24.54,20.0475,7.16,12.8875,4.4925,0.7415132336018412,0.41000000000000014,0.4599999999999997,0.5654166666666663,-0.049999999999999545,16.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 09:00:00+00:00,2012-08-31,24.54,20.380000000000003,7.16,13.220000000000002,4.159999999999997,0.7606444188722672,0.3325000000000031,0.4041666666666674,0.4895833333333339,-0.07166666666666427,17.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 10:00:00+00:00,2012-08-31,24.54,20.677500000000002,7.16,13.517500000000002,3.862499999999997,0.7777617951668586,0.29749999999999943,0.34666666666666757,0.43166666666666725,-0.049166666666668135,18.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 11:00:00+00:00,2012-08-31,24.54,20.9225,7.16,13.7625,3.6174999999999997,0.7918584579976985,0.24499999999999744,0.2916666666666667,0.3758333333333332,-0.04666666666666924,19.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 12:00:00+00:00,2012-08-31,24.54,21.09,7.16,13.93,3.4499999999999993,0.8014959723820484,0.16750000000000043,0.23666666666666578,0.32041666666666657,-0.06916666666666535,20.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 13:00:00+00:00,2012-08-31,24.54,21.215,7.16,14.055,3.3249999999999993,0.8086881472957422,0.125,0.17916666666666595,0.26291666666666674,-0.05416666666666595,21.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 14:00:00+00:00,2012-08-31,24.54,21.2975,7.16,14.1375,3.2424999999999997,0.8134349827387802,0.08249999999999957,0.125,0.20833333333333334,-0.042500000000000426,22.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 15:00:00+00:00,2012-08-31,24.54,21.3625,7.16,14.2025,3.1774999999999984,0.8171749136939012,0.06500000000000128,0.09083333333333361,0.1637499999999997,-0.025833333333332334,23.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 16:00:00+00:00,2012-08-31,24.54,21.395,7.16,14.235,3.1449999999999996,0.8190448791714615,0.03249999999999886,0.05999999999999991,0.11958333333333293,-0.027500000000001044,24.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 17:00:00+00:00,2012-08-31,24.54,21.405,7.16,14.245000000000001,3.134999999999998,0.8196202531645571,0.010000000000001563,0.035833333333333904,0.08041666666666696,-0.02583333333333234,25.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 18:00:00+00:00,2012-08-31,24.54,21.42,7.16,14.260000000000002,3.1199999999999974,0.8204833141542004,0.015000000000000568,0.019166666666666998,0.055000000000000306,-0.00416666666666643,26.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 19:00:00+00:00,2012-08-31,24.54,21.44,7.16,14.280000000000001,3.099999999999998,0.8216340621403914,0.019999999999999574,0.015000000000000568,0.037500000000000235,0.004999999999999005,27.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 20:00:00+00:00,2012-08-31,24.54,21.5075,7.16,14.3475,3.032499999999999,0.825517836593786,0.067499999999999,0.03416666666666638,0.03500000000000014,0.033333333333332625,28.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 21:00:00+00:00,2012-08-31,24.54,21.59,7.16,14.43,2.9499999999999993,0.830264672036824,0.08249999999999957,0.05666666666666605,0.03791666666666652,0.02583333333333352,29.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 22:00:00+00:00,2012-08-31,24.54,21.677500000000002,7.16,14.517500000000002,2.862499999999997,0.8352991944764098,0.08750000000000213,0.0791666666666669,0.047083333333333734,0.008333333333335233,30.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-30 23:00:00+00:00,2012-08-31,24.54,21.8225,7.16,14.662500000000001,2.7174999999999976,0.8436421173762947,0.14499999999999957,0.10500000000000043,0.0695833333333334,0.03999999999999915,31.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 00:00:00+00:00,2012-08-31,24.54,21.9925,7.16,14.8325,2.5474999999999994,0.8534234752589184,0.16999999999999815,0.13416666666666663,0.09541666666666633,0.035833333333331524,32.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 01:00:00+00:00,2012-08-31,24.54,22.2025,7.16,15.0425,2.3374999999999986,0.8655063291139241,0.21000000000000085,0.17499999999999952,0.12708333333333321,0.035000000000001336,33.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 02:00:00+00:00,2012-08-31,24.54,22.5025,7.16,15.342500000000001,2.037499999999998,0.8827675489067895,0.3000000000000007,0.22666666666666657,0.1658333333333335,0.07333333333333414,34.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 03:00:00+00:00,2012-08-31,24.54,22.872500000000002,7.16,15.712500000000002,1.6674999999999969,0.9040563866513235,0.370000000000001,0.29333333333333417,0.2137500000000004,0.07666666666666683,35.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 04:00:00+00:00,2012-08-31,24.54,23.275,7.16,16.115,1.2650000000000006,0.9272151898734177,0.4024999999999963,0.3574999999999993,0.26624999999999943,0.04499999999999699,36.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 05:00:00+00:00,2012-08-31,24.54,23.6625,7.16,16.5025,0.8774999999999977,0.9495109321058689,0.38750000000000284,0.3866666666666667,0.30666666666666664,0.0008333333333361281,37.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 06:00:00+00:00,2012-08-31,24.54,23.9925,7.16,16.8325,0.5474999999999994,0.9684982738780208,0.3299999999999983,0.37333333333333246,0.3333333333333333,-0.04333333333333417,38.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 07:00:00+00:00,2012-08-31,24.54,24.237499999999997,7.16,17.077499999999997,0.302500000000002,0.9825949367088607,0.24499999999999744,0.32083333333333286,0.3391666666666661,-0.07583333333333542,39.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 08:00:00+00:00,2012-08-31,24.54,24.4125,7.16,17.2525,0.12749999999999773,0.9926639815880324,0.17500000000000426,0.25,0.31833333333333336,-0.07499999999999574,40.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 09:00:00+00:00,2012-08-31,24.54,24.5075,7.16,17.3475,0.03249999999999886,0.9981300345224396,0.09499999999999886,0.17166666666666686,0.2724999999999997,-0.07666666666666799,41.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20120831_2454,2012-08-31 10:00:00+00:00,2012-08-31,24.54,24.535,7.16,17.375,0.004999999999999005,0.9997123130034523,0.027499999999999858,0.09916666666666767,0.21000000000000027,-0.07166666666666781,42.0,2012-08-29 16:00:00+00:00,2012-08-31 10:00:00+00:00,24.535
20190512_2297,2019-05-09 22:00:00+00:00,2019-05-12,22.97,6.5375,6.5375,0.0,16.432499999999997,0.0,0.29499999999999993,0.1616666666666665,0.07791666666666656,0.13333333333333344,0.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-09 23:00:00+00:00,2019-05-12,22.97,7.59,6.5375,1.0525000000000002,15.379999999999999,0.064049901110604,1.0525000000000002,0.49333333333333346,0.2541666666666667,0.5591666666666668,1.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 00:00:00+00:00,2019-05-12,22.97,8.5175,6.5375,1.9800000000000004,14.452499999999999,0.12049292560474674,0.9275000000000002,0.7583333333333334,0.41000000000000014,0.1691666666666668,2.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 01:00:00+00:00,2019-05-12,22.97,9.445,6.5375,2.9075000000000006,13.524999999999999,0.17693595009888946,0.9275000000000002,0.9691666666666668,0.5654166666666667,-0.04166666666666663,3.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 02:00:00+00:00,2019-05-12,22.97,10.3125,6.5375,3.7750000000000004,12.657499999999999,0.22972767381713075,0.8674999999999997,0.9075000000000001,0.7004166666666668,-0.04000000000000037,4.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 03:00:00+00:00,2019-05-12,22.97,11.0075,6.5375,4.470000000000001,11.962499999999999,0.2720219078046555,0.6950000000000003,0.8300000000000001,0.7941666666666668,-0.1349999999999998,5.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 04:00:00+00:00,2019-05-12,22.97,11.4825,6.5375,4.945,11.487499999999999,0.3009280389472083,0.47499999999999964,0.6791666666666666,0.8241666666666667,-0.20416666666666694,6.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 05:00:00+00:00,2019-05-12,22.97,11.7425,6.5375,5.205,11.2275,0.3167503423094478,0.2599999999999998,0.47666666666666657,0.6920833333333333,-0.21666666666666679,7.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 06:00:00+00:00,2019-05-12,22.97,11.8925,6.5375,5.355,11.077499999999999,0.32587859424920135,0.15000000000000036,0.29499999999999993,0.5625,-0.14499999999999957,8.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 07:00:00+00:00,2019-05-12,22.97,12.055,6.5375,5.5175,10.915,0.335767533850601,0.16249999999999964,0.19083333333333327,0.4349999999999999,-0.028333333333333627,9.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 08:00:00+00:00,2019-05-12,22.97,12.29,6.5375,5.7524999999999995,10.68,0.35006846188954815,0.23499999999999943,0.1824999999999998,0.3295833333333332,0.05249999999999963,10.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 09:00:00+00:00,2019-05-12,22.97,12.545,6.5375,6.0075,10.424999999999999,0.36558649018712924,0.2550000000000008,0.21749999999999994,0.2562499999999999,0.03750000000000084,11.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 10:00:00+00:00,2019-05-12,22.97,12.754999999999999,6.5375,6.217499999999999,10.215,0.37836604290278414,0.20999999999999908,0.2333333333333331,0.21208333333333318,-0.02333333333333401,12.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 11:00:00+00:00,2019-05-12,22.97,12.895,6.5375,6.3575,10.075,0.3868857447132208,0.14000000000000057,0.2016666666666668,0.1920833333333333,-0.06166666666666623,13.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 12:00:00+00:00,2019-05-12,22.97,12.9775,6.5375,6.4399999999999995,9.9925,0.39190628328008525,0.08249999999999957,0.14416666666666642,0.18083333333333318,-0.06166666666666684,14.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 13:00:00+00:00,2019-05-12,22.97,13.0,6.5375,6.4625,9.969999999999999,0.3932755210710483,0.022500000000000853,0.081666666666667,0.15750000000000006,-0.059166666666666146,15.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 14:00:00+00:00,2019-05-12,22.97,12.9725,6.5375,6.4350000000000005,9.997499999999999,0.39160200821542684,-0.027499999999999858,0.025833333333333524,0.11375000000000017,-0.053333333333333385,16.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 15:00:00+00:00,2019-05-12,22.97,12.9125,6.5375,6.375,10.0575,0.38795070743952537,-0.0600000000000005,-0.0216666666666665,0.06124999999999995,-0.038333333333333997,17.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 16:00:00+00:00,2019-05-12,22.97,12.8025,6.5375,6.265000000000001,10.167499999999999,0.3812566560170395,-0.10999999999999943,-0.06583333333333326,0.007916666666666869,-0.044166666666666174,18.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 17:00:00+00:00,2019-05-12,22.97,12.6975,6.5375,6.16,10.272499999999999,0.374866879659212,-0.10500000000000043,-0.09166666666666679,-0.03291666666666663,-0.013333333333333641,19.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 18:00:00+00:00,2019-05-12,22.97,12.5725,6.5375,6.035,10.397499999999999,0.3672600030427507,-0.125,-0.11333333333333329,-0.0674999999999999,-0.011666666666666714,20.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 19:00:00+00:00,2019-05-12,22.97,12.4175,6.5375,5.880000000000001,10.552499999999998,0.35782747603833875,-0.15499999999999936,-0.12833333333333327,-0.09708333333333326,-0.02666666666666609,21.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 20:00:00+00:00,2019-05-12,22.97,12.275,6.5375,5.737500000000001,10.694999999999999,0.34915563669557287,-0.14250000000000007,-0.14083333333333314,-0.11624999999999996,-0.0016666666666669272,22.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 21:00:00+00:00,2019-05-12,22.97,12.1275,6.5375,5.59,10.8425,0.3401795222881485,-0.14750000000000085,-0.14833333333333343,-0.13083333333333336,0.0008333333333325754,23.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 22:00:00+00:00,2019-05-12,22.97,11.9775,6.5375,5.4399999999999995,10.9925,0.331051270348395,-0.15000000000000036,-0.14666666666666708,-0.13750000000000018,-0.0033333333333332715,24.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-10 23:00:00+00:00,2019-05-12,22.97,11.8275,6.5375,5.290000000000001,11.142499999999998,0.3219230184086415,-0.14999999999999858,-0.1491666666666666,-0.14499999999999988,-0.0008333333333319926,25.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 00:00:00+00:00,2019-05-12,22.97,11.6575,6.5375,5.120000000000001,11.312499999999998,0.3115776662102542,-0.16999999999999993,-0.1566666666666663,-0.15249999999999986,-0.013333333333333641,26.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 01:00:00+00:00,2019-05-12,22.97,11.475,6.5375,4.9375,11.495,0.3004716263502206,-0.182500000000001,-0.16749999999999984,-0.15708333333333346,-0.015000000000001151,27.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 02:00:00+00:00,2019-05-12,22.97,11.2975,6.5375,4.76,11.6725,0.2896698615548456,-0.1775000000000002,-0.17666666666666705,-0.16291666666666682,-0.0008333333333331583,28.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 03:00:00+00:00,2019-05-12,22.97,11.115,6.5375,4.577500000000001,11.854999999999999,0.2785638216948122,-0.18249999999999922,-0.18083333333333348,-0.16874999999999987,-0.0016666666666657337,29.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 04:00:00+00:00,2019-05-12,22.97,10.95,6.5375,4.4125,12.02,0.2685227445610832,-0.16500000000000092,-0.17500000000000013,-0.17124999999999999,0.009999999999999204,30.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 05:00:00+00:00,2019-05-12,22.97,10.83,6.5375,4.2925,12.139999999999999,0.2612201430092805,-0.11999999999999922,-0.15583333333333313,-0.1662500000000001,0.03583333333333391,31.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 06:00:00+00:00,2019-05-12,22.97,10.7425,6.5375,4.205,12.2275,0.25589532937775755,-0.08750000000000036,-0.12416666666666683,-0.15250000000000016,0.03666666666666647,32.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 07:00:00+00:00,2019-05-12,22.97,10.7125,6.5375,4.175000000000001,12.257499999999999,0.25406967898980687,-0.02999999999999936,-0.07916666666666632,-0.12708333333333321,0.049166666666666956,33.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 08:00:00+00:00,2019-05-12,22.97,10.79,6.5375,4.2524999999999995,12.18,0.2587859424920128,0.07749999999999879,-0.013333333333333641,-0.08458333333333339,0.09083333333333243,34.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 09:00:00+00:00,2019-05-12,22.97,11.0825,6.5375,4.545,11.8875,0.2765860337745322,0.2925000000000004,0.11333333333333329,-0.0054166666666667735,0.17916666666666714,35.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 10:00:00+00:00,2019-05-12,22.97,11.5425,6.5375,5.005000000000001,11.427499999999998,0.3045793397231098,0.46000000000000085,0.27666666666666667,0.09875000000000018,0.18333333333333418,36.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 11:00:00+00:00,2019-05-12,22.97,12.035,6.5375,5.4975000000000005,10.934999999999999,0.33455043359196723,0.4924999999999997,0.4150000000000003,0.20083333333333334,0.0774999999999994,37.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 12:00:00+00:00,2019-05-12,22.97,12.5075,6.5375,5.970000000000001,10.462499999999999,0.36330442720219086,0.47250000000000014,0.47500000000000026,0.29416666666666674,-0.0025000000000001132,38.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 13:00:00+00:00,2019-05-12,22.97,12.9125,6.5375,6.375,10.0575,0.38795070743952537,0.40499999999999936,0.4566666666666664,0.36666666666666653,-0.05166666666666703,39.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 14:00:00+00:00,2019-05-12,22.97,13.3,6.5375,6.762500000000001,9.669999999999998,0.4115320249505554,0.38750000000000107,0.42166666666666686,0.4183333333333336,-0.03416666666666579,40.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 15:00:00+00:00,2019-05-12,22.97,13.7,6.5375,7.1625,9.27,0.43587403012323145,0.3999999999999986,0.3974999999999997,0.43624999999999997,0.002499999999998892,41.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 16:00:00+00:00,2019-05-12,22.97,14.120000000000001,6.5375,7.582500000000001,8.849999999999998,0.46143313555454146,0.4200000000000017,0.40250000000000047,0.42958333333333343,0.017500000000001237,42.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 17:00:00+00:00,2019-05-12,22.97,14.530000000000001,6.5375,7.9925000000000015,8.439999999999998,0.4863836908565345,0.41000000000000014,0.41000000000000014,0.4158333333333335,0.0,43.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 18:00:00+00:00,2019-05-12,22.97,14.907499999999999,6.5375,8.37,8.0625,0.5093564582382474,0.3774999999999977,0.40249999999999986,0.39999999999999974,-0.02500000000000213,44.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 19:00:00+00:00,2019-05-12,22.97,15.265,6.5375,8.727500000000001,7.704999999999998,0.5311121253613268,0.3575000000000017,0.38166666666666654,0.3920833333333335,-0.024166666666664838,45.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 20:00:00+00:00,2019-05-12,22.97,15.585,6.5375,9.047500000000001,7.384999999999998,0.5505857294994677,0.3200000000000003,0.35166666666666657,0.38083333333333336,-0.03166666666666629,46.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 21:00:00+00:00,2019-05-12,22.97,15.905,6.5375,9.3675,7.0649999999999995,0.5700593336376085,0.3199999999999985,0.3325000000000002,0.3675,-0.012500000000001676,47.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 22:00:00+00:00,2019-05-12,22.97,16.225,6.5375,9.687500000000002,6.744999999999997,0.5895329377757494,0.32000000000000206,0.3200000000000003,0.3508333333333334,1.7763568394002505e-15,48.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-11 23:00:00+00:00,2019-05-12,22.97,16.55,6.5375,10.012500000000001,6.419999999999998,0.6093108169785487,0.3249999999999993,0.3216666666666666,0.3366666666666666,0.0033333333333326887,49.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
20190512_2297,2019-05-12 00:00:00+00:00,2019-05-12,22.97,16.927500000000002,6.5375,10.390000000000002,6.042499999999997,0.6322835843602619,0.3775000000000013,0.3408333333333342,0.33666666666666717,0.03666666666666707,50.0,2019-05-09 22:00:00+00:00,2019-05-12 14:00:00+00:00,22.9525
