datetime,stage_ft,r1_ft_per_hr,r3_ft_per_hr,r6_ft_per_hr,momentum_r1_minus_r3,event_id,listed_crest_stage_ft,crest_date
2021-08-31 23:00:00+00:00,18.615000000000002,-0.09249999999999758,-0.07666666666666562,-0.06583333333333267,-0.015833333333331964,20210830_1979,19.79,2021-08-30
2021-09-01 00:00:00+00:00,18.56,-0.05500000000000327,-0.06833333333333395,-0.06416666666666693,0.013333333333330685,20210830_1979,19.79,2021-08-30
2021-09-01 01:00:00+00:00,18.4625,-0.09750000000000014,-0.081666666666667,-0.07000000000000028,-0.015833333333333144,20210830_1979,19.79,2021-08-30
2021-09-01 02:00:00+00:00,18.37,-0.09249999999999758,-0.081666666666667,-0.07916666666666632,-0.010833333333330586,20210830_1979,19.79,2021-08-30
2021-09-01 03:00:00+00:00,18.2825,-0.08750000000000213,-0.09249999999999996,-0.08041666666666696,0.004999999999997826,20210830_1979,19.79,2021-08-30
2021-09-01 04:00:00+00:00,18.1925,-0.08999999999999986,-0.08999999999999986,-0.08583333333333343,0.0,20210830_1979,19.79,2021-08-30
2018-12-26 06:00:00+00:00,6.67,,,,,20181229_1972,19.72,2018-12-29
2018-12-26 07:00:00+00:00,6.665,-0.004999999999999893,,,,20181229_1972,19.72,2018-12-29
2018-12-26 08:00:00+00:00,6.657500000000001,-0.007499999999999396,,,,20181229_1972,19.72,2018-12-29
2018-12-26 09:00:00+00:00,6.65,-0.007500000000000284,-0.006666666666666525,,-0.0008333333333337594,20181229_1972,19.72,2018-12-29
2018-12-26 10:00:00+00:00,6.65,0.0,-0.004999999999999893,,0.004999999999999893,20181229_1972,19.72,2018-12-29
2018-12-26 11:00:00+00:00,6.637499999999999,-0.012500000000001066,-0.006666666666667116,,-0.005833333333333949,20181229_1972,19.72,2018-12-29
2018-12-26 12:00:00+00:00,6.635,-0.0024999999999995026,-0.005000000000000189,-0.005833333333333357,0.0025000000000006866,20181229_1972,19.72,2018-12-29
2018-12-26 13:00:00+00:00,6.63,-0.004999999999999893,-0.006666666666666821,-0.005833333333333357,0.0016666666666669272,20181229_1972,19.72,2018-12-29
2018-12-26 14:00:00+00:00,6.625,-0.004999999999999893,-0.00416666666666643,-0.0054166666666667735,-0.0008333333333334636,20181229_1972,19.72,2018-12-29
2018-12-26 15:00:00+00:00,6.62,-0.004999999999999893,-0.004999999999999893,-0.005000000000000042,0.0,20181229_1972,19.72,2018-12-29
2018-12-26 16:00:00+00:00,6.605,-0.01499999999999968,-0.008333333333333156,-0.0074999999999999884,-0.006666666666666524,20181229_1972,19.72,2018-12-29
2018-12-26 17:00:00+00:00,6.6,-0.005000000000000782,-0.008333333333333451,-0.0062499999999999405,0.0033333333333326696,20181229_1972,19.72,2018-12-29
2018-12-26 18:00:00+00:00,6.5975,-0.0024999999999995026,-0.0074999999999999884,-0.0062499999999999405,0.005000000000000486,20181229_1972,19.72,2018-12-29
2018-12-26 19:00:00+00:00,6.592499999999999,-0.005000000000000782,-0.004166666666667022,-0.006250000000000089,-0.0008333333333337594,20181229_1972,19.72,2018-12-29
2018-12-26 20:00:00+00:00,6.59,-0.0024999999999995026,-0.0033333333333332624,-0.005833333333333357,0.0008333333333337598,20181229_1972,19.72,2018-12-29
2018-12-26 21:00:00+00:00,6.585,-0.004999999999999893,-0.004166666666666726,-0.005833333333333357,-0.0008333333333331678,20181229_1972,19.72,2018-12-29
2018-12-26 22:00:00+00:00,6.58,-0.004999999999999893,-0.00416666666666643,-0.004166666666666726,-0.0008333333333334636,20181229_1972,19.72,2018-12-29
2018-12-26 23:00:00+00:00,6.575,-0.004999999999999893,-0.004999999999999893,-0.004166666666666578,0.0,20181229_1972,19.72,2018-12-29
2018-12-27 00:00:00+00:00,6.5725,-0.002500000000000391,-0.004166666666666726,-0.004166666666666726,0.0016666666666663348,20181229_1972,19.72,2018-12-29
2018-12-27 01:00:00+00:00,6.58,0.007500000000000284,0.0,-0.002083333333333215,0.007500000000000284,20181229_1972,19.72,2018-12-29
2018-12-27 02:00:00+00:00,6.5649999999999995,-0.015000000000000568,-0.003333333333333558,-0.004166666666666726,-0.01166666666666701,20181229_1972,19.72,2018-12-29
2018-12-27 03:00:00+00:00,6.547499999999999,-0.01750000000000007,-0.008333333333333451,-0.006250000000000089,-0.00916666666666662,20181229_1972,19.72,2018-12-29
2018-12-27 04:00:00+00:00,6.5649999999999995,0.01750000000000007,-0.005000000000000189,-0.0025000000000000946,0.02250000000000026,20181229_1972,19.72,2018-12-29
2018-12-27 05:00:00+00:00,6.59,0.025000000000000355,0.008333333333333451,0.0024999999999999467,0.016666666666666906,20181229_1972,19.72,2018-12-29
2018-12-27 06:00:00+00:00,6.6,0.009999999999999787,0.01750000000000007,0.00458333333333331,-0.007500000000000284,20181229_1972,19.72,2018-12-29
2018-12-27 07:00:00+00:00,6.62,0.020000000000000462,0.018333333333333535,0.006666666666666672,0.0016666666666669272,20181229_1972,19.72,2018-12-29
2018-12-27 08:00:00+00:00,6.6275,0.007500000000000284,0.012500000000000178,0.010416666666666815,-0.004999999999999893,20181229_1972,19.72,2018-12-29
2018-12-27 09:00:00+00:00,6.65,0.022499999999999964,0.016666666666666902,0.01708333333333349,0.005833333333333062,20181229_1972,19.72,2018-12-29
2018-12-27 10:00:00+00:00,6.69,0.040000000000000036,0.023333333333333428,0.02083333333333348,0.016666666666666607,20181229_1972,19.72,2018-12-29
2018-12-27 11:00:00+00:00,6.7075,0.017499999999999183,0.026666666666666394,0.019583333333333286,-0.009166666666667211,20181229_1972,19.72,2018-12-29
2018-12-27 12:00:00+00:00,6.735,0.027500000000000746,0.02833333333333332,0.022500000000000114,-0.0008333333333325754,20181229_1972,19.72,2018-12-29
2018-12-27 13:00:00+00:00,6.7749999999999995,0.03999999999999915,0.028333333333333027,0.025833333333333226,0.01166666666666612,20181229_1972,19.72,2018-12-29
2018-12-27 14:00:00+00:00,6.8125,0.03750000000000053,0.03500000000000014,0.030833333333333268,0.002500000000000391,20181229_1972,19.72,2018-12-29
2018-12-27 15:00:00+00:00,6.8125,0.0,0.025833333333333226,0.027083333333333275,-0.025833333333333226,20181229_1972,19.72,2018-12-29
2018-12-27 16:00:00+00:00,6.8425,0.03000000000000025,0.02250000000000026,0.025416666666666643,0.007499999999999989,20181229_1972,19.72,2018-12-29
2018-12-27 17:00:00+00:00,6.8475,0.004999999999999893,0.011666666666666714,0.023333333333333428,-0.006666666666666821,20181229_1972,19.72,2018-12-29
2018-12-27 18:00:00+00:00,6.8675,0.019999999999999574,0.01833333333333324,0.022083333333333233,0.001666666666666334,20181229_1972,19.72,2018-12-29
2018-12-27 19:00:00+00:00,6.87,0.002500000000000391,0.00916666666666662,0.01583333333333344,-0.006666666666666229,20181229_1972,19.72,2018-12-29
2018-12-27 20:00:00+00:00,6.8725000000000005,0.002500000000000391,0.008333333333333451,0.010000000000000083,-0.00583333333333306,20181229_1972,19.72,2018-12-29
2018-12-27 21:00:00+00:00,6.9375,0.0649999999999995,0.023333333333333428,0.020833333333333332,0.041666666666666075,20181229_1972,19.72,2018-12-29
2018-12-27 22:00:00+00:00,7.1925,0.2549999999999999,0.10749999999999993,0.05833333333333327,0.14749999999999996,20181229_1972,19.72,2018-12-29
2018-12-27 23:00:00+00:00,7.6525,0.45999999999999996,0.2599999999999998,0.13416666666666663,0.20000000000000018,20181229_1972,19.72,2018-12-29
2018-12-28 00:00:00+00:00,8.375,0.7225000000000001,0.4791666666666667,0.25125000000000003,0.24333333333333346,20181229_1972,19.72,2018-12-29
2018-12-28 01:00:00+00:00,9.2775,0.9024999999999999,0.695,0.40124999999999994,0.2074999999999999,20181229_1972,19.72,2018-12-29
2018-12-28 02:00:00+00:00,10.0225,0.745000000000001,0.7900000000000004,0.525,-0.044999999999999374,20181229_1972,19.72,2018-12-29
2018-12-28 03:00:00+00:00,10.46,0.4375,0.6950000000000003,0.5870833333333335,-0.2575000000000003,20181229_1972,19.72,2018-12-29
2018-12-28 04:00:00+00:00,10.717500000000001,0.2575000000000003,0.4800000000000004,0.5875000000000002,-0.22250000000000014,20181229_1972,19.72,2018-12-29
2018-12-28 05:00:00+00:00,10.807500000000001,0.08999999999999986,0.2616666666666667,0.5258333333333335,-0.17166666666666686,20181229_1972,19.72,2018-12-29
2018-12-28 06:00:00+00:00,10.7925,-0.015000000000000568,0.11083333333333319,0.40291666666666676,-0.12583333333333374,20181229_1972,19.72,2018-12-29
2018-12-28 07:00:00+00:00,10.7725,-0.019999999999999574,0.01833333333333324,0.24916666666666684,-0.03833333333333282,20181229_1972,19.72,2018-12-29
2018-12-28 08:00:00+00:00,11.225,0.4524999999999988,0.13916666666666622,0.20041666666666647,0.3133333333333326,20181229_1972,19.72,2018-12-29
2018-12-28 09:00:00+00:00,12.5525,1.3275000000000006,0.5866666666666666,0.3487499999999999,0.740833333333334,20181229_1972,19.72,2018-12-29
2018-12-28 10:00:00+00:00,14.0375,1.4849999999999994,1.088333333333333,0.5533333333333331,0.3966666666666665,20181229_1972,19.72,2018-12-29
2018-12-28 11:00:00+00:00,15.245000000000001,1.2075000000000014,1.3400000000000005,0.7395833333333334,-0.13249999999999917,20181229_1972,19.72,2018-12-29
2018-12-28 12:00:00+00:00,16.14,0.8949999999999996,1.1958333333333335,0.89125,-0.30083333333333395,20181229_1972,19.72,2018-12-29
2018-12-28 13:00:00+00:00,16.9625,0.822499999999998,0.9749999999999996,1.0316666666666663,-0.15250000000000163,20181229_1972,19.72,2018-12-29
2018-12-28 14:00:00+00:00,17.6625,0.7000000000000028,0.8058333333333335,1.072916666666667,-0.10583333333333067,20181229_1972,19.72,2018-12-29
2018-12-28 15:00:00+00:00,18.1825,0.5199999999999996,0.6808333333333335,0.9383333333333335,-0.16083333333333394,20181229_1972,19.72,2018-12-29
2018-12-28 16:00:00+00:00,18.5525,0.36999999999999744,0.5299999999999999,0.7524999999999998,-0.16000000000000247,20181229_1972,19.72,2018-12-29
2018-12-28 17:00:00+00:00,18.77,0.21750000000000114,0.36916666666666603,0.5874999999999998,-0.1516666666666649,20181229_1972,19.72,2018-12-29
2018-12-28 18:00:00+00:00,18.9175,0.14750000000000085,0.2449999999999998,0.46291666666666664,-0.09749999999999895,20181229_1972,19.72,2018-12-29
2018-12-28 19:00:00+00:00,19.0075,0.08999999999999986,0.15166666666666728,0.3408333333333336,-0.061666666666667425,20181229_1972,19.72,2018-12-29
2018-12-28 20:00:00+00:00,19.055,0.04749999999999943,0.09500000000000004,0.23208333333333306,-0.04750000000000061,20181229_1972,19.72,2018-12-29
2018-12-28 21:00:00+00:00,19.072499999999998,0.017499999999998295,0.05166666666666586,0.14833333333333285,-0.03416666666666757,20181229_1972,19.72,2018-12-29
2018-12-28 22:00:00+00:00,19.055,-0.017499999999998295,0.015833333333333144,0.08375000000000021,-0.03333333333333144,20181229_1972,19.72,2018-12-29
2018-12-28 23:00:00+00:00,19.075,0.019999999999999574,0.006666666666666525,0.050833333333333286,0.013333333333333048,20181229_1972,19.72,2018-12-29
